date,currency,buying_rate,average_rate,selling_rate,mid_rate,is_official_observation,source,rate_type
2022-08-20,EUR,1030.16,1040.46,1050.76,1040.46,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-21,EUR,1030.16,1040.46,1050.76,1040.46,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-22,EUR,1026.18,1036.44,1046.7,1036.44,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-23,EUR,1016.22,1026.38,1036.55,1026.38,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-24,EUR,1018.75,1028.93,1039.12,1028.93,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-25,EUR,1023.63,1033.87,1044.1,1033.87,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-26,EUR,1019.72,1029.92,1040.11,1029.92,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-27,EUR,1019.72,1029.92,1040.11,1029.92,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-28,EUR,1019.72,1029.92,1040.11,1029.92,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-29,EUR,1015.31,1025.46,1035.61,1025.46,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-30,EUR,1023.89,1034.12,1044.36,1034.12,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-08-31,EUR,1028.62,1038.91,1049.19,1038.91,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-01,EUR,1026.23,1036.49,1046.75,1036.49,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-02,EUR,1022.44,1032.66,1042.89,1032.66,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-03,EUR,1022.44,1032.66,1042.89,1032.66,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-04,EUR,1022.44,1032.66,1042.89,1032.66,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-05,EUR,1013.69,1023.82,1033.96,1023.82,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-06,EUR,1020.87,1031.08,1041.29,1031.08,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-07,EUR,1015.43,1025.58,1035.74,1025.58,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-08,EUR,1025.72,1035.98,1046.23,1035.98,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-09,EUR,1034.12,1044.46,1054.8,1044.46,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-10,EUR,1034.12,1044.46,1054.8,1044.46,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-11,EUR,1034.12,1044.46,1054.8,1044.46,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-12,EUR,1035.18,1045.53,1055.88,1045.53,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-13,EUR,1039.98,1050.38,1060.78,1050.38,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-14,EUR,1026.98,1037.25,1047.52,1037.25,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-15,EUR,1025.22,1035.47,1045.72,1035.47,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-16,EUR,1027.15,1037.42,1047.7,1037.42,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-17,EUR,1027.15,1037.42,1047.7,1037.42,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-18,EUR,1027.15,1037.42,1047.7,1037.42,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-19,EUR,1028.23,1038.51,1048.79,1038.51,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-20,EUR,1031.35,1041.66,1051.97,1041.66,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-21,EUR,1025.52,1035.77,1046.03,1035.77,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-22,EUR,1011.12,1021.23,1031.34,1021.23,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-23,EUR,1011.29,1021.4,1031.51,1021.4,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-24,EUR,1011.29,1021.4,1031.51,1021.4,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-25,EUR,1011.29,1021.4,1031.51,1021.4,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-26,EUR,992.156186,1002.08,1012.0,1002.08,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-27,EUR,993.441522,1003.37,1013.31,1003.37,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-28,EUR,985.755272,995.611829,1005.47,995.611829,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-29,EUR,999.00387,1008.99,1018.98,1008.99,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-09-30,EUR,1011.5,1021.61,1031.73,1021.61,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-01,EUR,1011.5,1021.61,1031.73,1021.61,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-02,EUR,1011.5,1021.61,1031.73,1021.61,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-03,EUR,1009.99,1020.08,1030.18,1020.08,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-04,EUR,1014.23,1024.37,1034.51,1024.37,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-05,EUR,1029.87,1040.17,1050.47,1040.17,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-06,EUR,1024.41,1034.65,1044.9,1034.65,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-07,EUR,1013.07,1023.2,1033.33,1023.2,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-08,EUR,1013.07,1023.2,1033.33,1023.2,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-09,EUR,1013.07,1023.2,1033.33,1023.2,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-10,EUR,1006.91,1016.98,1027.05,1016.98,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-11,EUR,1000.98,1010.99,1021.0,1010.99,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-12,EUR,1005.13,1015.18,1025.23,1015.18,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-13,EUR,1004.52,1014.56,1024.6,1014.56,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-14,EUR,1013.02,1023.14,1033.27,1023.14,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-15,EUR,1013.02,1023.14,1033.27,1023.14,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-16,EUR,1013.02,1023.14,1033.27,1023.14,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-17,EUR,1009.73,1019.82,1029.92,1019.82,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-18,EUR,1021.38,1031.59,1041.8,1031.59,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-19,EUR,1019.27,1029.46,1039.65,1029.46,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-20,EUR,1012.87,1023.0,1033.12,1023.0,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-21,EUR,1012.83,1022.96,1033.09,1022.96,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-22,EUR,1012.83,1022.96,1033.09,1022.96,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-23,EUR,1012.83,1022.96,1033.09,1022.96,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-24,EUR,1020.47,1030.67,1040.88,1030.67,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-25,EUR,1024.58,1034.83,1045.07,1034.83,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-26,EUR,1032.53,1042.86,1053.18,1042.86,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-27,EUR,1044.46,1054.9,1065.34,1054.9,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-28,EUR,1036.06,1046.42,1056.78,1046.42,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-29,EUR,1036.06,1046.42,1056.78,1046.42,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-30,EUR,1036.06,1046.42,1056.78,1046.42,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-10-31,EUR,1034.19,1044.53,1054.87,1044.53,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-01,EUR,1029.19,1039.49,1049.78,1039.49,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-02,EUR,1027.97,1038.25,1048.53,1038.25,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-03,EUR,1022.6,1032.82,1043.05,1032.82,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-04,EUR,1018.04,1028.21,1038.39,1028.21,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-05,EUR,1018.04,1028.21,1038.39,1028.21,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-06,EUR,1018.04,1028.21,1038.39,1028.21,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-07,EUR,1035.14,1045.49,1055.84,1045.49,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-08,EUR,1041.03,1051.44,1061.84,1051.44,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-09,EUR,1048.44,1058.92,1069.4,1058.92,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-10,EUR,1045.53,1055.98,1066.44,1055.98,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-11,EUR,1063.28,1073.91,1084.54,1073.91,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-12,EUR,1063.28,1073.91,1084.54,1073.91,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-13,EUR,1063.28,1073.91,1084.54,1073.91,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-14,EUR,1074.34,1085.08,1095.82,1085.08,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-15,EUR,1076.46,1087.22,1097.99,1087.22,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-16,EUR,1080.82,1091.62,1102.43,1091.62,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-17,EUR,1083.99,1094.83,1105.67,1094.83,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-18,EUR,1082.61,1093.44,1104.26,1093.44,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-19,EUR,1082.61,1093.44,1104.26,1093.44,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-20,EUR,1082.61,1093.44,1104.26,1093.44,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-21,EUR,1073.62,1084.35,1095.09,1084.35,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-22,EUR,1071.04,1081.75,1092.46,1081.75,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-23,EUR,1078.7,1089.49,1100.27,1089.49,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-24,EUR,1092.6,1103.53,1114.45,1103.53,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-25,EUR,1090.48,1101.39,1112.29,1101.39,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-26,EUR,1090.48,1101.39,1112.29,1101.39,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-27,EUR,1090.48,1101.39,1112.29,1101.39,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-28,EUR,1083.52,1094.35,1105.18,1094.35,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-29,EUR,1087.79,1098.67,1109.55,1098.67,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-11-30,EUR,1084.75,1095.6,1106.45,1095.6,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-01,EUR,1093.91,1104.85,1115.78,1104.85,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-02,EUR,1103.72,1114.76,1125.8,1114.76,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-03,EUR,1103.72,1114.76,1125.8,1114.76,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-04,EUR,1103.72,1114.76,1125.8,1114.76,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-05,EUR,1109.87,1120.96,1132.06,1120.96,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-06,EUR,1101.78,1112.8,1123.82,1112.8,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-07,EUR,1099.36,1110.35,1121.34,1110.35,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-08,EUR,1103.73,1114.77,1125.81,1114.77,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-09,EUR,1112.35,1123.47,1134.6,1123.47,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-10,EUR,1112.35,1123.47,1134.6,1123.47,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-11,EUR,1112.35,1123.47,1134.6,1123.47,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-12,EUR,1106.39,1117.45,1128.52,1117.45,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-13,EUR,1109.92,1121.02,1132.12,1121.02,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-14,EUR,1119.93,1131.12,1142.32,1131.12,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-15,EUR,1122.67,1133.89,1145.12,1133.89,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-16,EUR,1122.59,1133.81,1145.04,1133.81,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-17,EUR,1122.59,1133.81,1145.04,1133.81,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-18,EUR,1122.59,1133.81,1145.04,1133.81,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-19,EUR,1119.68,1130.87,1142.07,1130.87,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-20,EUR,1117.94,1129.12,1140.3,1129.12,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-21,EUR,1121.07,1132.28,1143.49,1132.28,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-22,EUR,1125.95,1137.21,1148.47,1137.21,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-23,EUR,1122.39,1133.61,1144.83,1133.61,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-24,EUR,1122.39,1133.61,1144.83,1133.61,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-25,EUR,1122.39,1133.61,1144.83,1133.61,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-26,EUR,1122.39,1133.61,1144.83,1133.61,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-27,EUR,1122.39,1133.61,1144.83,1133.61,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-28,EUR,1127.06,1138.32,1149.59,1138.32,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-29,EUR,1125.71,1136.97,1148.22,1136.97,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-30,EUR,1131.14,1142.45,1153.76,1142.45,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2022-12-31,EUR,1131.14,1142.45,1153.76,1142.45,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-01,EUR,1131.14,1142.45,1153.76,1142.45,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-02,EUR,1131.14,1142.45,1153.76,1142.45,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-03,EUR,1131.14,1142.45,1153.76,1142.45,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-04,EUR,1121.15,1132.36,1143.57,1132.36,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-05,EUR,1125.74,1136.99,1148.25,1136.99,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-06,EUR,1117.05,1128.22,1139.39,1128.22,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-07,EUR,1117.05,1128.22,1139.39,1128.22,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-08,EUR,1117.05,1128.22,1139.39,1128.22,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-09,EUR,1134.68,1146.03,1157.37,1146.03,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-10,EUR,1140.27,1151.67,1163.07,1151.67,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-11,EUR,1141.97,1153.39,1164.81,1153.39,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-12,EUR,1146.61,1158.08,1169.54,1158.08,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-13,EUR,1154.74,1166.28,1177.83,1166.28,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-14,EUR,1154.74,1166.28,1177.83,1166.28,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-15,EUR,1154.74,1166.28,1177.83,1166.28,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-16,EUR,1157.21,1168.78,1180.35,1168.78,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-01-17,EUR,1154.75,1166.3,1177.84,1166.3,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
